osm_id,osm_type,osm_url,name,description,addr_street,addr_housenumber,addr_city,addr_postcode,addr_province,lat,lon,opening_hours,access,operator,phone,ref,indoor,level,last_updated
12110823689,node,https://www.openstreetmap.org/node/12110823689,,,,,,,,41.163204,16.7471744,,yes,,,,no,,2026-03-22
12112405902,node,https://www.openstreetmap.org/node/12112405902,,,,,,,,41.1633737,16.7508531,,yes,,,,no,,2026-03-22
12135553401,node,https://www.openstreetmap.org/node/12135553401,DAE c/o Scuola Ascanio grandi,,,,,,,40.3473453,18.1820661,,,,,,,,2026-03-22
12150478337,node,https://www.openstreetmap.org/node/12150478337,,,,,,,,40.9689137,17.1150171,,,,,,no,,2026-03-22
12158506766,node,https://www.openstreetmap.org/node/12158506766,,,,,,,,41.1534393,16.7650861,,,,,,no,,2026-03-22
12163518438,node,https://www.openstreetmap.org/node/12163518438,,,,,,,,41.7063512,15.95297,,yes,,,,no,,2026-03-22
12171369428,node,https://www.openstreetmap.org/node/12171369428,,,,,,,,40.1447546,18.4943628,,,,,,no,,2026-03-22
12177030066,node,https://www.openstreetmap.org/node/12177030066,,,,,,,,41.1501322,16.7651972,,,,,,no,,2026-03-22
12181788317,node,https://www.openstreetmap.org/node/12181788317,,,,,,,,41.10312,16.6874786,,,,,,yes,,2026-03-22
12181788319,node,https://www.openstreetmap.org/node/12181788319,,,,,,,,41.1067462,16.690724,,,,,,yes,,2026-03-22
12222007762,node,https://www.openstreetmap.org/node/12222007762,,,,,,,,40.1461307,18.4908609,,,,,,,,2026-03-22
12244288483,node,https://www.openstreetmap.org/node/12244288483,,"After the entrance door on the right,green box on the wall.",,,,,,40.4232793,15.0070171,,yes,,,,yes,,2026-03-22
12244288485,node,https://www.openstreetmap.org/node/12244288485,,,,,,,,40.4240346,15.0062648,,,,,,,,2026-03-22
12248299469,node,https://www.openstreetmap.org/node/12248299469,,,,,,,,40.0505421,15.4498813,,yes,,,,no,,2026-03-22
12250156036,node,https://www.openstreetmap.org/node/12250156036,,,,,,,,39.9958228,15.7223513,24/7,yes,,,,no,,2026-03-22
12250747916,node,https://www.openstreetmap.org/node/12250747916,,,,,,,,40.6192038,15.05638,,yes,,,,no,,2026-03-22
12291844743,node,https://www.openstreetmap.org/node/12291844743,,,,,,,,41.1144273,16.4860819,,,,,,no,,2026-03-22
12291844759,node,https://www.openstreetmap.org/node/12291844759,,,,,,,,41.1117612,16.5028941,,,,,,,,2026-03-22
12310097371,node,https://www.openstreetmap.org/node/12310097371,,,,,,,,40.4727671,17.2338256,,,,,,yes,0,2026-03-22
12310292791,node,https://www.openstreetmap.org/node/12310292791,,,,,,,,40.8883356,16.9493661,,,,,,no,,2026-03-22
12368110101,node,https://www.openstreetmap.org/node/12368110101,,,,,,,,40.2734854,18.3340678,,yes,,,,no,,2026-03-22
12386192445,node,https://www.openstreetmap.org/node/12386192445,,,,,,,,41.2819265,16.4181649,,,,,,,,2026-03-22
12462733657,node,https://www.openstreetmap.org/node/12462733657,,,,,,,,40.2552017,18.4441626,,yes,,,,no,,2026-03-22
12473215195,node,https://www.openstreetmap.org/node/12473215195,,,,,,,,39.9952594,18.3982404,,,,,,no,,2026-03-22
12484904427,node,https://www.openstreetmap.org/node/12484904427,,,,,,,,41.2086994,16.5813963,,yes,,,,no,,2026-03-22
12531618571,node,https://www.openstreetmap.org/node/12531618571,,,,,,,,41.1348379,16.763929,,,,,,no,0,2026-03-22
12541254133,node,https://www.openstreetmap.org/node/12541254133,,,,,,,,41.1978836,16.5947991,,,,,,no,,2026-03-22
12541357245,node,https://www.openstreetmap.org/node/12541357245,,,,,,,,41.200669,16.6067198,,,,,,no,,2026-03-22
12549038025,node,https://www.openstreetmap.org/node/12549038025,,,,,,,,41.2794313,16.4188578,,yes,,,,no,,2026-03-22
12549038063,node,https://www.openstreetmap.org/node/12549038063,,,,,,,,41.2761294,16.4256409,"Mo,We,Fr 19:00-21:15; Tu,Th 08:00-11:00, 15:00-21:15; Sa 08:00-12:00; Su off",yes,,,,yes,,2026-03-22
12558542503,node,https://www.openstreetmap.org/node/12558542503,,,,,,,,41.196524,16.5968685,,yes,,,,no,,2026-03-22
12558549860,node,https://www.openstreetmap.org/node/12558549860,,,,,,,,40.6473144,17.5155823,,,,,,,,2026-03-22
12563595945,node,https://www.openstreetmap.org/node/12563595945,,,,,,,,40.9715821,17.1109129,,,,,,,,2026-03-22
12625691725,node,https://www.openstreetmap.org/node/12625691725,Dae C/o iISS Bachelet,,,,,,,40.2732098,18.0411393,,,,,,,,2026-03-22
12647257465,node,https://www.openstreetmap.org/node/12647257465,DAE H24,Condominio: suonare 3º piano Ferrari,,,,,,41.3192011,16.2881327,,,,,,,,2026-03-22
12676639543,node,https://www.openstreetmap.org/node/12676639543,,,,,,,,40.4762416,17.9702992,,yes,,,,yes,,2026-03-22
12706365756,node,https://www.openstreetmap.org/node/12706365756,,,,,,,,40.1741134,18.1698951,,,,,,,,2026-03-22
12706368660,node,https://www.openstreetmap.org/node/12706368660,,,,,,,,40.7863843,17.2378705,,,,,,,,2026-03-22
12706374368,node,https://www.openstreetmap.org/node/12706374368,,,,,,,,40.7812866,17.2349038,,,,,,no,,2026-03-22
12706389207,node,https://www.openstreetmap.org/node/12706389207,,,,,,,,40.6296316,16.9386428,,,,,,,,2026-03-22
12706390154,node,https://www.openstreetmap.org/node/12706390154,,,,,,,,40.6334446,17.0388273,,,,,,no,,2026-03-22
12729074467,node,https://www.openstreetmap.org/node/12729074467,DAE c/o IC Pascoli,,,,,,,40.7953119,17.1206325,,no,,,,yes,,2026-03-22
12759332172,node,https://www.openstreetmap.org/node/12759332172,,,,,,,,40.4202648,15.0065088,,,,,,yes,,2026-03-22
12797213870,node,https://www.openstreetmap.org/node/12797213870,,,,,,,,40.5500267,17.7140529,,yes,,,,no,,2026-03-22
12797221036,node,https://www.openstreetmap.org/node/12797221036,,,,,,,,40.553336,17.7154327,,yes,,,,no,,2026-03-22
12797401803,node,https://www.openstreetmap.org/node/12797401803,,,,,,,,40.5528409,17.7145705,,yes,,,,no,,2026-03-22
12798019632,node,https://www.openstreetmap.org/node/12798019632,,,,,,,,40.8860238,17.3868394,Mo-Sa 08:30-19:30; Su 08:30-13:30,,,,,yes,,2026-03-22
12798022817,node,https://www.openstreetmap.org/node/12798022817,,,,,,,,41.1835938,16.6697014,,,,,,no,,2026-03-22
12800041150,node,https://www.openstreetmap.org/node/12800041150,,,,,,,,40.5566666,17.7152781,,yes,,,,no,,2026-03-22
12800315363,node,https://www.openstreetmap.org/node/12800315363,,,,,,,,40.5542175,17.7163826,,yes,,,,no,,2026-03-22
12800364134,node,https://www.openstreetmap.org/node/12800364134,,,,,,,,40.5535226,17.717704,,yes,,,,no,,2026-03-22
12814336401,node,https://www.openstreetmap.org/node/12814336401,DAE c/o IISS Canudo,,,,,,,40.802446,16.9299303,,,,,,yes,,2026-03-22
12823173480,node,https://www.openstreetmap.org/node/12823173480,Postazione Defibrillatore,,,,,,,40.3340303,18.1206157,,yes,,,,,,2026-03-22
12823173481,node,https://www.openstreetmap.org/node/12823173481,Postazione Defibrillatore,,,,,,,40.3349868,18.1199558,,yes,,,,,,2026-03-22
12834791752,node,https://www.openstreetmap.org/node/12834791752,,mapped based on sign on the north door of the building,,,,,,40.9454951,17.3096319,,,,,,yes,,2026-03-22
12860744204,node,https://www.openstreetmap.org/node/12860744204,,,,,,,,41.1226825,16.8721902,Mo-Su 10:00-21:00,,Bershka,,,yes,0,2026-03-22
12920804806,node,https://www.openstreetmap.org/node/12920804806,,,,,,,,41.6221741,15.8934715,,permit,,,,yes,0,2026-03-22
12920822701,node,https://www.openstreetmap.org/node/12920822701,,,,,,,,41.6289167,15.9186142,,permit,,,,yes,0,2026-03-22
12925516809,node,https://www.openstreetmap.org/node/12925516809,,,,,,,,41.2236268,16.311761,Mo-Sa 08:00-17:00,yes,,,,yes,,2026-03-22
12963835886,node,https://www.openstreetmap.org/node/12963835886,,,,,,,,41.2046379,16.6003025,,,,,,no,,2026-03-22
12963835887,node,https://www.openstreetmap.org/node/12963835887,,,,,,,,41.204945,16.5974095,,,,,,no,,2026-03-22
12967085987,node,https://www.openstreetmap.org/node/12967085987,,,,,,,,40.2687138,14.9443409,,yes,,,,no,,2026-03-22
12990669154,node,https://www.openstreetmap.org/node/12990669154,,,,,,,,41.1303977,16.5473786,,,,,,no,,2026-03-22
12990669155,node,https://www.openstreetmap.org/node/12990669155,,,,,,,,41.1267292,16.5482759,,,,,,,,2026-03-22
13015509695,node,https://www.openstreetmap.org/node/13015509695,,,,,,,,40.249406,15.1880516,,,,,,no,,2026-03-22
13017910126,node,https://www.openstreetmap.org/node/13017910126,,,,,,,,40.5316328,17.4394798,,,,,,no,,2026-03-22
13017970933,node,https://www.openstreetmap.org/node/13017970933,,,,,,,,40.5285855,17.4399848,,,,,,no,,2026-03-22
13036850232,node,https://www.openstreetmap.org/node/13036850232,,,,,,,,40.5331946,15.0588251,,yes,,,,,,2026-03-22
13056467479,node,https://www.openstreetmap.org/node/13056467479,,,,,,,,40.5420066,17.4321444,,,,,,no,,2026-03-22
13056562579,node,https://www.openstreetmap.org/node/13056562579,,,,,,,,40.5329966,17.431292,,,,,,no,,2026-03-22
13057563492,node,https://www.openstreetmap.org/node/13057563492,,,,,,,,40.9981766,15.6530143,,,,,,yes,,2026-03-22
13057585508,node,https://www.openstreetmap.org/node/13057585508,,,,,,,,40.996806,15.6582016,,,,,,yes,,2026-03-22
13059984983,node,https://www.openstreetmap.org/node/13059984983,,,,,,,,40.5325139,17.4353244,24/7,yes,,,,no,,2026-03-22
13060106098,node,https://www.openstreetmap.org/node/13060106098,,,,,,,,41.2789173,16.4134988,,,,,,no,,2026-03-22
13083849163,node,https://www.openstreetmap.org/node/13083849163,,,,,,,,40.1149229,18.4523655,,,,,,,,2026-03-22
13120165719,node,https://www.openstreetmap.org/node/13120165719,,,,,,,,41.1309062,16.5537077,,yes,,,,,,2026-03-22
13136671276,node,https://www.openstreetmap.org/node/13136671276,,,,,,,,40.2444316,15.5522212,,yes,,,,,,2026-03-22
13138373674,node,https://www.openstreetmap.org/node/13138373674,,,,,,,,40.2114163,16.6771569,,,,,,no,,2026-03-22
13164814535,node,https://www.openstreetmap.org/node/13164814535,,,,,,,,41.3221135,16.2840743,,,,,,,,2026-03-22
13164814536,node,https://www.openstreetmap.org/node/13164814536,,,,,,,,41.3179564,16.2813968,,,,,,,,2026-03-22
13186142402,node,https://www.openstreetmap.org/node/13186142402,,,,,,,,40.7919356,15.9390864,,yes,Militare di servizio alla caserma,,,yes,,2026-03-22
13186142901,node,https://www.openstreetmap.org/node/13186142901,,,,,,,,40.7919407,15.9390259,,yes,Militare di servizio alla caserma,,,yes,,2026-03-22
13192246098,node,https://www.openstreetmap.org/node/13192246098,,,,,,,,41.1292503,16.5400168,,,,,,,,2026-03-22
13261793409,node,https://www.openstreetmap.org/node/13261793409,,,,,,,,40.2471862,15.8887507,,yes,,,,,,2026-03-22
13284806601,node,https://www.openstreetmap.org/node/13284806601,,,,,,,,40.0550517,17.9744218,,,,,,,,2026-03-22
13312837597,node,https://www.openstreetmap.org/node/13312837597,,,,,,,,41.6863335,15.3802507,,,,,,,,2026-03-22
13312897755,node,https://www.openstreetmap.org/node/13312897755,,,,,,,,41.8972573,15.9532859,,,,,,,,2026-03-22
13322524111,node,https://www.openstreetmap.org/node/13322524111,,,,,,,,39.7781948,16.1556759,,yes,,,,,,2026-03-22
13351635348,node,https://www.openstreetmap.org/node/13351635348,,,,,,,,40.6357727,15.3822194,,,,,,no,,2026-03-22
13397330350,node,https://www.openstreetmap.org/node/13397330350,,,,,,,,40.6322174,15.3712077,,,,,,,,2026-03-22
13398144827,node,https://www.openstreetmap.org/node/13398144827,,,,,,,,41.1267512,16.5482948,,yes,,,,no,,2026-03-22
13398242719,node,https://www.openstreetmap.org/node/13398242719,,,,,,,,41.2166882,16.5460867,,,,,,,,2026-03-22
13398405784,node,https://www.openstreetmap.org/node/13398405784,,,,,,,,41.216186,16.5470148,,,,,,,,2026-03-22
13410986145,node,https://www.openstreetmap.org/node/13410986145,Mindray BeneHeart D1,,,,,,,41.4660838,15.5500464,Mo-Tu 06:45-20:45; Su 08:00-13:30,yes,,,,yes,0,2026-03-22
13414247021,node,https://www.openstreetmap.org/node/13414247021,,,,,,,,40.632052,15.3682886,,,,,,,,2026-03-22
13415555992,node,https://www.openstreetmap.org/node/13415555992,,,,,,,,40.5308409,17.445036,,,,,,,,2026-03-22
13416162952,node,https://www.openstreetmap.org/node/13416162952,,,,,,,,39.8676922,16.5321713,,yes,,,,no,,2026-03-22
13426658226,node,https://www.openstreetmap.org/node/13426658226,,,,,,,,41.2008337,16.5996069,,yes,,,,no,,2026-03-22
13460826488,node,https://www.openstreetmap.org/node/13460826488,,,,,,,,41.3138888,16.254593,,,,,,yes,0,2026-03-22
13480727601,node,https://www.openstreetmap.org/node/13480727601,,,,,,,,41.3155256,16.2785371,,yes,,112,,no,,2026-03-22
13534435567,node,https://www.openstreetmap.org/node/13534435567,,,,,,,,39.9414334,18.2998049,,,,,,,,2026-03-22
13534602601,node,https://www.openstreetmap.org/node/13534602601,,,,,,,,41.3197663,16.2832734,,yes,,112,,no,,2026-03-22
13575258936,node,https://www.openstreetmap.org/node/13575258936,DAE 24h Parete municipio,,,,,,,40.5572412,17.8107267,,,,,,,,2026-03-22
13607265341,node,https://www.openstreetmap.org/node/13607265341,,,,,,,,41.2684824,16.4181478,,private,,,,yes,,2026-03-22
13611194401,node,https://www.openstreetmap.org/node/13611194401,,,,,,,,40.5816462,15.6715526,,yes,,,,no,,2026-03-22
13612532411,node,https://www.openstreetmap.org/node/13612532411,,,,,,,,41.3184841,16.2835442,,,,,,,,2026-03-22
13625171915,node,https://www.openstreetmap.org/node/13625171915,,,,,,,,40.2094107,15.1178017,,,,,,,,2026-03-22
13628636773,node,https://www.openstreetmap.org/node/13628636773,,,,,,,,40.2326783,15.0933849,,,,,,,,2026-03-22
13630874094,node,https://www.openstreetmap.org/node/13630874094,,,,,,,,40.2015732,15.0583895,,,,,,,,2026-03-22
13639263901,node,https://www.openstreetmap.org/node/13639263901,,,,,,,,40.3345106,17.9702445,,yes,,,,no,,2026-03-22
13639266601,node,https://www.openstreetmap.org/node/13639266601,,,,,,,,40.3377866,17.9549822,,yes,,,,no,,2026-03-22
13641297150,node,https://www.openstreetmap.org/node/13641297150,,,,,,,,40.5512051,17.7208661,,yes,,,,no,,2026-03-22
13645238003,node,https://www.openstreetmap.org/node/13645238003,,,,,,,,40.5342835,17.4280298,,,,,,no,,2026-03-22
13650657775,node,https://www.openstreetmap.org/node/13650657775,,,,,,,,41.1320292,16.5495259,,,,,,no,,2026-03-22
